perturbation_scan_id	batch_id	cmap_name	concentration (M)	duration (h)	cell	array	vehicle	rep;cell;cmap_name	rep;cell;cmap_name;array	rep;cell;cmap_name;array;batch_id	rep;cell;cmap_name;array;batch_id;concentration (M)
5500024034290101707050.B03	708	chlormezanone	1.46e-05	6	MCF7	HT_HG-U133A	DMSO	1060	3811	4930	6143
5500024034290101707050.B04	708	perphenazine	1e-05	6	MCF7	HT_HG-U133A	DMSO	387	823	2980	4278
5500024034290101707050.B05	708	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	120	1087
5500024034290101707050.B06	708	dioxybenzone	1.64e-05	6	MCF7	HT_HG-U133A	DMSO	515	2559	64	135
5500024034290101707050.C01	708	crotamiton	1.96e-05	6	MCF7	HT_HG-U133A	DMSO	1023	67	3600	3059
5500024034290101707050.C02	708	droperidol	1.06e-05	6	MCF7	HT_HG-U133A	DMSO	1792	1752	1746	264
5500024034290101707050.C03	708	hycanthone	1.12e-05	6	MCF7	HT_HG-U133A	DMSO	1557	3336	805	366
5500024034290101707050.C04	708	josamycin	4.8e-06	6	MCF7	HT_HG-U133A	DMSO	203	891	1878	2498
5500024034290101707050.C06	708	terguride	8.8e-06	6	MCF7	HT_HG-U133A	DMSO	114	2798	1529	6216
5500024034290101707050.D01	708	hymecromone	2.28e-05	6	MCF7	HT_HG-U133A	DMSO	3457	2014	4806	3993
5500024034290101707050.D02	708	ketoconazole	7.6e-06	6	MCF7	HT_HG-U133A	DMSO	1280	3791	87	3526
5500024034290101707050.D03	708	kanamycin	6.8e-06	6	MCF7	HT_HG-U133A	DMSO	725	766	2057	5280
5500024034290101707050.D04	708	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	120	1087
5500024034290101707050.D05	708	epiandrosterone	1.3800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	1986	2724	5477	3863
5500024034290101707050.D06	708	altretamine	1.9e-05	6	MCF7	HT_HG-U133A	DMSO	2190	1552	3290	2845
5500024034290101707050.E01	708	Prestwick-860	3.5e-05	6	MCF7	HT_HG-U133A	DMSO	1930	2902	2880	4163
5500024034290101707050.E02	708	ritodrine	1.24e-05	6	MCF7	HT_HG-U133A	DMSO	639	2455	4960	4932
5500024034290101707050.E03	708	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	120	1087
5500024034290101707050.E04	708	dehydrocholic acid	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	2521	11	3845	2457
5500024034290101707050.E05	708	niridazole	1.86e-05	6	MCF7	HT_HG-U133A	DMSO	962	1293	4547	2141
5500024034290101707050.E06	708	N-acetyl-L-leucine	2.3e-05	6	MCF7	HT_HG-U133A	DMSO	297	1301	3190	1818
5500024034290101707050.F01	708	capsaicin	1.3e-05	6	MCF7	HT_HG-U133A	DMSO	1722	732	1655	1144
5500024034290101707050.F02	708	bepridil	1e-05	6	MCF7	HT_HG-U133A	DMSO	3129	1208	1566	1099
5500024034290101707050.F03	708	colchicine	1e-05	6	MCF7	HT_HG-U133A	DMSO	1694	3577	4811	66
5500024034290101707050.F04	708	oleandomycin	5e-06	6	MCF7	HT_HG-U133A	DMSO	3113	1907	5206	5828
5500024034290101707050.F05	708	bisacodyl	1.1e-05	6	MCF7	HT_HG-U133A	DMSO	72	1332	5033	2163
5500024034290101707050.F06	708	tonzonium bromide	6.8e-06	6	MCF7	HT_HG-U133A	DMSO	2177	156	990	4872
5500024034290101707050.G01	708	dimethadione	3.1e-05	6	MCF7	HT_HG-U133A	DMSO	887	3498	5722	4062
5500024034290101707050.G03	708	betaxolol	1.16e-05	6	MCF7	HT_HG-U133A	DMSO	2541	977	1092	5451
5500024034290101707050.G04	708	zimeldine	9.8e-06	6	MCF7	HT_HG-U133A	DMSO	792	607	447	3659
5500024034290101707050.G05	708	doxorubicin	6.8e-06	6	MCF7	HT_HG-U133A	DMSO	1178	2561	5299	1773
5500024034290101707050.G06	708	tyloxapol	4e-06	6	MCF7	HT_HG-U133A	DMSO	195	1272	9	974
5500024034290101707050.H01	708	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	120	1087
5500024034290101707050.H02	708	procainamide	1.4800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	3023	975	822	3720
5500024034290101707050.H03	708	practolol	1.5e-05	6	MCF7	HT_HG-U133A	DMSO	1620	165	3174	5735
5500024034290101707050.H04	708	bromocriptine	5.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	2606	249	3946	3693
5500024034290101707050.H05	708	naringin	6.6e-06	6	MCF7	HT_HG-U133A	DMSO	449	3739	5438	5461
5500024034290101707050.H06	708	metyrapone	1.76e-05	6	MCF7	HT_HG-U133A	DMSO	3250	1210	456	1868
5500024035100021608460.A06	757	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2232	3819
5500024035100021608460.A12	758	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1024	5477
5500024035100021608460.B05	757	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2232	3819
5500024035100021608460.B11	758	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1024	5477
5500024035100021608460.D04	757	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2232	3819
5500024035100021608460.D10	758	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1024	5477
5500024035100021608460.E03	757	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2232	3819
5500024035100021608460.E09	758	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1024	5477
5500024035100021608460.F02	757	valproic acid	0.0002	6	MCF7	HT_HG-U133A	DMSO	469	340	4646	1951
5500024035100021608460.F08	758	enoxacin	1.24e-05	6	MCF7	HT_HG-U133A	DMSO	2697	3391	1019	3366
5500024035100021608460.G02	757	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2232	3819
5500024035100021608460.G07	758	pentoxyverine	7.6e-06	6	MCF7	HT_HG-U133A	DMSO	2415	1908	4289	5586
5500024035100021608460.G08	758	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1024	5477
5500024035100021608460.H01	757	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2232	3819
5500024035100021608460.H07	758	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1024	5477
5500024035101021908499.A01	743	chlortalidone	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	1443	1838	5026	231
5500024035101021908499.A02	743	pyrithyldione	2.4e-05	6	MCF7	HT_HG-U133A	DMSO	2356	3625	4405	3870
5500024035101021908499.A03	743	vinburnine	1.36e-05	6	MCF7	HT_HG-U133A	DMSO	224	2538	4273	631
5500024035101021908499.A04	743	propoxycaine	1.2e-05	6	MCF7	HT_HG-U133A	DMSO	116	3084	5673	5764
5500024035101021908499.A05	743	midodrine	1.3800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	621	2759	3591	4437
5500024035101021908499.A06	743	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3453	5405
5500024035101021908499.A07	744	iopromide	5e-06	6	MCF7	HT_HG-U133A	DMSO	327	2573	349	5491
5500024035101021908499.A08	744	isocorydine	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	2274	1674	326	1177
5500024035101021908499.A09	744	oxyphenbutazone	1.24e-05	6	MCF7	HT_HG-U133A	DMSO	1061	125	396	698
5500024035101021908499.A10	744	ampyrone	1.96e-05	6	MCF7	HT_HG-U133A	DMSO	2860	1919	3350	5947
5500024035101021908499.A11	744	metoprolol	5.8e-06	6	MCF7	HT_HG-U133A	DMSO	3371	3168	1432	4664
5500024035101021908499.A12	744	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2217	828
5500024035101021908499.B01	743	mebeverine	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	1827	1036	4761	3528
5500024035101021908499.B02	743	cefoxitin	8.8e-06	6	MCF7	HT_HG-U133A	DMSO	3378	3205	3347	1977
5500024035101021908499.B03	743	aconitine	6.2e-06	6	MCF7	HT_HG-U133A	DMSO	2147	1243	5204	6148
5500024035101021908499.B04	743	oxedrine	2.4e-05	6	MCF7	HT_HG-U133A	DMSO	1300	1785	5462	3309
5500024035101021908499.B05	743	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3453	5405
5500024035101021908499.B06	743	sulfapyridine	1.6e-05	6	MCF7	HT_HG-U133A	DMSO	2859	121	390	5773
5500024035101021908499.B07	744	clidinium bromide	9.2e-06	6	MCF7	HT_HG-U133A	DMSO	2148	2165	4756	3518
5500024035101021908499.B08	744	epivincamine	1.12e-05	6	MCF7	HT_HG-U133A	DMSO	1840	2729	5275	3622
5500024035101021908499.B09	744	benzylpenicillin	1.12e-05	6	MCF7	HT_HG-U133A	DMSO	2892	2017	2180	3799
5500024035101021908499.B10	744	dihydroergotamine	3e-06	6	MCF7	HT_HG-U133A	DMSO	2365	3110	2772	1348
5500024035101021908499.B11	744	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2217	828
5500024035101021908499.B12	744	furosemide	1.2e-05	6	MCF7	HT_HG-U133A	DMSO	983	2634	3729	64
5500024035101021908499.C01	743	alprenolol	1.4e-05	6	MCF7	HT_HG-U133A	DMSO	152	2847	5603	3117
5500024035101021908499.C02	743	cefapirin	9e-06	6	MCF7	HT_HG-U133A	DMSO	526	1676	686	2361
5500024035101021908499.C03	743	berberine	1.0800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	750	494	1480	4724
5500024035101021908499.C04	743	ramipril	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	2383	2715	3497	4124
5500024035101021908499.C05	743	nocodazole	1.32e-05	6	MCF7	HT_HG-U133A	DMSO	2736	1190	915	2053
5500024035101021908499.C07	744	securinine	1.84e-05	6	MCF7	HT_HG-U133A	DMSO	1315	412	5929	1664
5500024035101021908499.C08	744	acepromazine	9e-06	6	MCF7	HT_HG-U133A	DMSO	2342	1856	1888	3063
5500024035101021908499.C09	744	(-)-isoprenaline	1.62e-05	6	MCF7	HT_HG-U133A	DMSO	657	3779	5125	5334
5500024035101021908499.C10	744	pindolol	1.62e-05	6	MCF7	HT_HG-U133A	DMSO	1091	1491	3280	471
5500024035101021908499.C11	744	clobetasol	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	2902	3553	4276	5512
5500024035101021908499.D01	743	methylprednisolone	1.06e-05	6	MCF7	HT_HG-U133A	DMSO	1121	2521	3601	180
5500024035101021908499.D02	743	carbinoxamine	9.8e-06	6	MCF7	HT_HG-U133A	DMSO	2337	3452	1289	166
5500024035101021908499.D04	743	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3453	5405
5500024035101021908499.D05	743	picotamide	1.02e-05	6	MCF7	HT_HG-U133A	DMSO	1906	1995	5802	285
5500024035101021908499.D06	743	sulfaquinoxaline	1.24e-05	6	MCF7	HT_HG-U133A	DMSO	862	2704	3048	3277
5500024035101021908499.D07	744	amrinone	2.14e-05	6	MCF7	HT_HG-U133A	DMSO	1116	585	2782	4985
5500024035101021908499.D08	744	hydrocotarnine	1.32e-05	6	MCF7	HT_HG-U133A	DMSO	1521	671	849	1671
5500024035101021908499.D09	744	piretanide	1.1e-05	6	MCF7	HT_HG-U133A	DMSO	2713	1099	4483	1450
5500024035101021908499.D10	744	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2217	828
5500024035101021908499.D11	744	altizide	1.04e-05	6	MCF7	HT_HG-U133A	DMSO	2258	422	45	2915
5500024035101021908499.D12	744	clofilium tosylate	7.8e-06	6	MCF7	HT_HG-U133A	DMSO	734	2859	1890	1642
5500024035101021908499.E01	743	pimozide	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	3294	2039	502	3032
5500024035101021908499.E02	743	isopropamide iodide	8.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	1394	454	5559	5814
5500024035101021908499.E03	743	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3453	5405
5500024035101021908499.E04	743	cycloserine	3.92e-05	6	MCF7	HT_HG-U133A	DMSO	1752	929	3834	1970
5500024035101021908499.E05	743	canrenoic acid	1e-05	6	MCF7	HT_HG-U133A	DMSO	3309	1713	3649	1800
5500024035101021908499.E07	744	pipenzolate bromide	9.2e-06	6	MCF7	HT_HG-U133A	DMSO	1409	3274	929	5883
5500024035101021908499.E08	744	riboflavin	1.06e-05	6	MCF7	HT_HG-U133A	DMSO	2509	3004	3697	5672
5500024035101021908499.E09	744	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2217	828
5500024035101021908499.E10	744	terfenadine	8.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	2636	3732	1154	5550
5500024035101021908499.E11	744	napelline	1.12e-05	6	MCF7	HT_HG-U133A	DMSO	1333	3259	3519	3051
5500024035101021908499.E12	744	clomipramine	1.14e-05	6	MCF7	HT_HG-U133A	DMSO	2745	3675	269	2160
5500024035101021908499.F01	743	antazoline	1.32e-05	6	MCF7	HT_HG-U133A	DMSO	2289	1811	113	2781
5500024035101021908499.F02	743	drofenine	1.14e-05	6	MCF7	HT_HG-U133A	DMSO	774	3393	4284	2427
5500024035101021908499.F03	743	yohimbine	1.02e-05	6	MCF7	HT_HG-U133A	DMSO	1396	1964	5019	3258
5500024035101021908499.F05	743	acetylsalicylsalicylic acid	1.34e-05	6	MCF7	HT_HG-U133A	DMSO	8	810	2580	3033
5500024035101021908499.F06	743	butirosin	5.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	3187	772	260	749
5500024035101021908499.F07	744	zomepirac	1.28e-05	6	MCF7	HT_HG-U133A	DMSO	1739	3347	1885	798
5500024035101021908499.F08	744	dacarbazine	2.2e-05	6	MCF7	HT_HG-U133A	DMSO	2397	1241	1232	4448
5500024035101021908499.F09	744	verteporfin	2.8e-06	6	MCF7	HT_HG-U133A	DMSO	2380	1461	4453	2606
5500024035101021908499.F10	744	aminophenazone	1.7199999999999998e-05	6	MCF7	HT_HG-U133A	DMSO	403	1900	2960	3935
5500024035101021908499.F11	744	cefalotin	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	2479	924	3909	512
5500024035101021908499.G01	743	oxybutynin	1.02e-05	6	MCF7	HT_HG-U133A	DMSO	371	490	3615	5660
5500024035101021908499.G03	743	monocrotaline	1.22e-05	6	MCF7	HT_HG-U133A	DMSO	708	2246	2870	3958
5500024035101021908499.G04	743	piperidolate	1.12e-05	6	MCF7	HT_HG-U133A	DMSO	1271	1543	573	4996
5500024035101021908499.G05	743	chlorphenamine	1.02e-05	6	MCF7	HT_HG-U133A	DMSO	418	473	5502	4269
5500024035101021908499.G06	743	anabasine	2.46e-05	6	MCF7	HT_HG-U133A	DMSO	3147	2153	5895	3498
5500024035101021908499.G07	744	sulfanilamide	2.32e-05	6	MCF7	HT_HG-U133A	DMSO	3141	3686	6067	3781
5500024035101021908499.G08	744	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2217	828
5500024035101021908499.G09	744	sertaconazole	8e-06	6	MCF7	HT_HG-U133A	DMSO	2882	3034	443	4660
5500024035101021908499.G10	744	atropine oxide	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	518	1094	5153	4102
5500024035101021908499.G11	744	kinetin	1.86e-05	6	MCF7	HT_HG-U133A	DMSO	2617	1123	4735	3116
5500024035101021908499.G12	744	clonidine	1.5e-05	6	MCF7	HT_HG-U133A	DMSO	2977	1100	3411	3873
5500024035101021908499.H01	743	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3453	5405
5500024035101021908499.H02	743	ribostamycin	7.2000000000000005e-06	6	MCF7	HT_HG-U133A	DMSO	2818	1631	279	4561
5500024035101021908499.H03	743	dipivefrine	1.04e-05	6	MCF7	HT_HG-U133A	DMSO	3310	1495	824	2280
5500024035101021908499.H04	743	Prestwick-1084	1.62e-05	6	MCF7	HT_HG-U133A	DMSO	3494	2100	976	1229
5500024035101021908499.H05	743	tamoxifen	7.000000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	1922	1680	496	2310
5500024035101021908499.H06	743	tetryzoline	1.6800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	2416	2510	3102	1687
5500024035101021908499.H07	744	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2217	828
5500024035101021908499.H08	744	stachydrine	2.22e-05	6	MCF7	HT_HG-U133A	DMSO	127	3325	5779	2828
5500024035101021908499.H09	744	cyproterone	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	3433	1656	4056	528
5500024035101021908499.H10	744	astemizole	8.8e-06	6	MCF7	HT_HG-U133A	DMSO	140	1336	5548	4256
5500024035101021908499.H11	744	estropipate	9.2e-06	6	MCF7	HT_HG-U133A	DMSO	1417	3276	1088	3107
5500024035101021908499.H12	744	labetalol	1.1e-05	6	MCF7	HT_HG-U133A	DMSO	2550	3730	3839	951
5500024035735011708567.A01	741	ribavirin	1.64e-05	6	MCF7	HT_HG-U133A	DMSO	459	2728	5258	496
5500024035735011708567.A02	741	Prestwick-1103	1.96e-05	6	MCF7	HT_HG-U133A	DMSO	1313	2363	3594	1295
5500024035735011708567.A03	741	diphenhydramine	1.3800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	3062	2641	5821	2673
5500024035735011708567.A04	741	pentoxifylline	1.44e-05	6	MCF7	HT_HG-U133A	DMSO	2172	1634	2089	5341
5500024035735011708567.A05	741	harmol	1.58e-05	6	MCF7	HT_HG-U133A	DMSO	2630	3707	5064	5433
5500024035735011708567.A06	741	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3264	5895
5500024035735011708567.B01	741	tiletamine	1.5399999999999998e-05	6	MCF7	HT_HG-U133A	DMSO	2722	982	1549	34
5500024035735011708567.B02	741	pivmecillinam	8.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	2830	3440	5472	6206
5500024035735011708567.B03	741	heptaminol	2.2e-05	6	MCF7	HT_HG-U133A	DMSO	182	2855	904	1262
5500024035735011708567.B04	741	nifenazone	1.3e-05	6	MCF7	HT_HG-U133A	DMSO	2492	1981	1708	5625
5500024035735011708567.B05	741	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3264	5895
5500024035735011708567.B06	741	isotretinoin	1.34e-05	6	MCF7	HT_HG-U133A	DMSO	131	2152	734	2932
5500024035735011708567.C02	741	lansoprazole	1.0800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	1971	528	2173	6062
5500024035735011708567.C03	741	triamterene	1.58e-05	6	MCF7	HT_HG-U133A	DMSO	2658	3629	2428	3166
5500024035735011708567.C05	741	hydrastine hydrochloride	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	2283	625	3419	5393
5500024035735011708567.C06	741	chenodeoxycholic acid	1.02e-05	6	MCF7	HT_HG-U133A	DMSO	1439	2638	3950	894
5500024035735011708567.D01	741	gliquidone	7.6e-06	6	MCF7	HT_HG-U133A	DMSO	1389	3068	53	86
5500024035735011708567.D02	741	netilmicin	2.8e-06	6	MCF7	HT_HG-U133A	DMSO	2343	818	5951	771
5500024035735011708567.D03	741	nifedipine	1.16e-05	6	MCF7	HT_HG-U133A	DMSO	904	3547	2024	6127
5500024035735011708567.D04	741	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3264	5895
5500024035735011708567.D05	741	Trolox C	1.6e-05	6	MCF7	HT_HG-U133A	DMSO	605	2808	3031	5588
5500024035735011708567.D06	741	econazole	9e-06	6	MCF7	HT_HG-U133A	DMSO	558	1882	1728	15
5500024035735011708567.E01	741	nipecotic acid	3.1e-05	6	MCF7	HT_HG-U133A	DMSO	2657	1055	3070	4160
5500024035735011708567.E02	741	moracizine	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	2800	3724	1134	5435
5500024035735011708567.E03	741	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3264	5895
5500024035735011708567.E04	741	fenspiride	1.34e-05	6	MCF7	HT_HG-U133A	DMSO	2510	621	5333	5325
5500024035735011708567.E05	741	iobenguane	1.0800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	1893	1954	25	5553
5500024035735011708567.E06	741	nortriptyline	1.34e-05	6	MCF7	HT_HG-U133A	DMSO	1841	1929	2717	6236
5500024035735011708567.F01	741	proxyphylline	1.6800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	397	2331	760	1518
5500024035735011708567.F02	741	lymecycline	6.6e-06	6	MCF7	HT_HG-U133A	DMSO	251	1963	1932	6123
5500024035735011708567.F03	741	epirizole	1.7e-05	6	MCF7	HT_HG-U133A	DMSO	1658	1022	3737	3222
5500024035735011708567.F04	741	tranylcypromine	2.36e-05	6	MCF7	HT_HG-U133A	DMSO	1033	1728	3850	664
5500024035735011708567.F05	741	imipenem	1.34e-05	6	MCF7	HT_HG-U133A	DMSO	3223	240	4179	805
5500024035735011708567.F06	741	homochlorcyclizine	1.04e-05	6	MCF7	HT_HG-U133A	DMSO	828	3490	1343	5503
5500024035735011708567.G01	741	ketorolac	1.06e-05	6	MCF7	HT_HG-U133A	DMSO	677	2526	5105	1547
5500024035735011708567.G02	741	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3264	5895
5500024035735011708567.G03	741	metrifonate	1.56e-05	6	MCF7	HT_HG-U133A	DMSO	2659	1924	4396	1291
5500024035735011708567.G04	741	thalidomide	1.5399999999999998e-05	6	MCF7	HT_HG-U133A	DMSO	1659	1595	4754	5359
5500024035735011708567.G05	741	phenindione	1.8e-05	6	MCF7	HT_HG-U133A	DMSO	3311	2102	1438	3938
5500024035735011708567.G06	741	lincomycin	9e-06	6	MCF7	HT_HG-U133A	DMSO	3562	746	3192	6101
5500024035735011708567.H01	741	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3264	5895
5500024035735011708567.H02	741	ozagrel	1.52e-05	6	MCF7	HT_HG-U133A	DMSO	1235	1060	1815	1013
5500024035735011708567.H03	741	meticrane	1.46e-05	6	MCF7	HT_HG-U133A	DMSO	3365	1114	741	5890
5500024035735011708567.H04	741	norfloxacin	1.26e-05	6	MCF7	HT_HG-U133A	DMSO	1113	374	5537	1290
5500024035735011708567.H05	741	dosulepin	1.2e-05	6	MCF7	HT_HG-U133A	DMSO	2644	2817	62	3925
5500024035735011708571.A01	745	(+)-chelidonine	1.0800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	3595	1577	924	3515
5500024035735011708571.A02	745	cefepime	7.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	2962	1597	5254	2707
5500024035735011708571.A03	745	tranexamic acid	2.54e-05	6	MCF7	HT_HG-U133A	DMSO	2841	3658	4804	2283
5500024035735011708571.A04	745	pheneticillin	1e-05	6	MCF7	HT_HG-U133A	DMSO	1180	3224	5412	1739
5500024035735011708571.A05	745	terbutaline	7.2000000000000005e-06	6	MCF7	HT_HG-U133A	DMSO	2382	951	2705	727
5500024035735011708571.A06	745	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3659	2102
5500024035735011708571.A07	746	mephenytoin	1.84e-05	6	MCF7	HT_HG-U133A	DMSO	2140	2985	2343	4143
5500024035735011708571.A09	746	propidium iodide	6e-06	6	MCF7	HT_HG-U133A	DMSO	3389	1959	4542	4345
5500024035735011708571.A10	746	lidoflazine	8.2e-06	6	MCF7	HT_HG-U133A	DMSO	208	2685	2190	4024
5500024035735011708571.A11	746	ifosfamide	1.5399999999999998e-05	6	MCF7	HT_HG-U133A	DMSO	2275	2804	6031	3855
5500024035735011708571.A12	746	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2450	3786
5500024035735011708571.B01	745	racecadotril	1.04e-05	6	MCF7	HT_HG-U133A	DMSO	1607	928	5728	556
5500024035735011708571.B02	745	thiethylperazine	6e-06	6	MCF7	HT_HG-U133A	DMSO	3297	3035	883	5029
5500024035735011708571.B03	745	tetracycline	8.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	1349	3057	3060	418
5500024035735011708571.B04	745	phenazopyridine	1.6e-05	6	MCF7	HT_HG-U133A	DMSO	1534	3582	3352	1959
5500024035735011708571.B05	745	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3659	2102
5500024035735011708571.B06	745	raloxifene	7.8e-06	6	MCF7	HT_HG-U133A	DMSO	1675	1442	1573	1230
5500024035735011708571.B07	746	ondansetron	1.22e-05	6	MCF7	HT_HG-U133A	DMSO	3475	2261	5028	3186
5500024035735011708571.B08	746	dexamethasone	9.2e-06	6	MCF7	HT_HG-U133A	DMSO	2686	2107	4029	3757
5500024035735011708571.B09	746	sulfamethizole	1.4800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	2474	3690	3113	208
5500024035735011708571.B10	746	tremorine	1.5e-05	6	MCF7	HT_HG-U133A	DMSO	989	2582	1136	4482
5500024035735011708571.B11	746	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2450	3786
5500024035735011708571.B12	746	alpha-yohimbine	1.02e-05	6	MCF7	HT_HG-U133A	DMSO	2404	801	4781	2916
5500024035735011708571.C01	745	physostigmine	6.2e-06	6	MCF7	HT_HG-U133A	DMSO	3570	3076	955	6002
5500024035735011708571.C02	745	chloropyrazine	3.5e-05	6	MCF7	HT_HG-U133A	DMSO	3108	1917	6052	3562
5500024035735011708571.C03	745	dihydrostreptomycin	2.8e-06	6	MCF7	HT_HG-U133A	DMSO	1151	1840	1552	6054
5500024035735011708571.C04	745	alclometasone	7.6e-06	6	MCF7	HT_HG-U133A	DMSO	2673	2058	2836	4219
5500024035735011708571.C05	745	sulfinpyrazone	9.8e-06	6	MCF7	HT_HG-U133A	DMSO	728	1271	371	1586
5500024035735011708571.C07	746	tropine	2.84e-05	6	MCF7	HT_HG-U133A	DMSO	1991	1083	911	3949
5500024035735011708571.C08	746	thioproperazine	6.2e-06	6	MCF7	HT_HG-U133A	DMSO	1134	3138	5138	2029
5500024035735011708571.C09	746	butamben	2.0600000000000003e-05	6	MCF7	HT_HG-U133A	DMSO	1915	2613	1822	263
5500024035735011708571.C10	746	quinidine	1.06e-05	6	MCF7	HT_HG-U133A	DMSO	3308	1215	5342	755
5500024035735011708571.C11	746	methazolamide	1.7e-05	6	MCF7	HT_HG-U133A	DMSO	1794	279	4191	4983
5500024035735011708571.C12	746	demecarium bromide	5.6e-06	6	MCF7	HT_HG-U133A	DMSO	3282	2069	5001	4562
5500024035735011708571.D01	745	calycanthine	1.16e-05	6	MCF7	HT_HG-U133A	DMSO	3521	2969	1788	4496
5500024035735011708571.D03	745	dizocilpine	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	840	1943	4136	6172
5500024035735011708571.D04	745	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3659	2102
5500024035735011708571.D05	745	amodiaquine	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	1619	399	6095	1364
5500024035735011708571.D06	745	butacaine	1.3e-05	6	MCF7	HT_HG-U133A	DMSO	2908	3636	1796	2727
5500024035735011708571.D07	746	dorzolamide	1.1e-05	6	MCF7	HT_HG-U133A	DMSO	1989	2343	5445	5382
5500024035735011708571.D08	746	mianserin	1.32e-05	6	MCF7	HT_HG-U133A	DMSO	125	2383	2629	4817
5500024035735011708571.D09	746	cefuroxime	9e-06	6	MCF7	HT_HG-U133A	DMSO	3264	803	2117	343
