perturbation_scan_id	batch_id	cmap_name	concentration (M)	duration (h)	cell	array	vehicle	rep;cell;cmap_name	rep;cell;cmap_name;array	rep;cell;cmap_name;array;batch_id	rep;cell;cmap_name;array;batch_id;concentration (M)
5500024035736031208613.D09	754	sulfasalazine	1e-05	6	PC3	HT_HG-U133A	DMSO	2352	1091	5978	5602
5500024035736031208613.D08	754	alverine	8.400000000000001e-06	6	PC3	HT_HG-U133A	DMSO	378	2468	1047	688
5500024035736031208613.D07	754	betazole	2.7000000000000002e-05	6	PC3	HT_HG-U133A	DMSO	1225	3160	711	1676
5500024035736031208613.E12	754	S-propranolol	1.36e-05	6	PC3	HT_HG-U133A	DMSO	170	337	3614	4916
5500024035736031208613.E11	754	remoxipride	9.800000000000001e-06	6	PC3	HT_HG-U133A	DMSO	2368	2856	5321	4936
5500024035736031208613.D12	754	iopanoic acid	7.000000000000001e-06	6	PC3	HT_HG-U133A	DMSO	479	3551	854	251
5500024035736031208613.G12	754	piribedil	1.2e-05	6	PC3	HT_HG-U133A	DMSO	2305	192	4017	2313
5500024035736031208613.D10	754	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	231	1993
5500024035736031208613.A11	754	nomegestrol	1.0800000000000002e-05	6	PC3	HT_HG-U133A	DMSO	2876	3086	4347	4119
5500024035736031208613.B08	754	tolfenamic acid	1.52e-05	6	PC3	HT_HG-U133A	DMSO	569	2739	3579	2132
5500024035736031208613.B09	754	10-methoxyharmalan	1.86e-05	6	PC3	HT_HG-U133A	DMSO	1214	1783	3596	539
5500024035736031208613.B10	754	pinacidil	1.64e-05	6	PC3	HT_HG-U133A	DMSO	1579	2569	1393	2263
5500024035736031208613.B12	754	Prestwick-1083	8.8e-06	6	PC3	HT_HG-U133A	DMSO	2985	1038	5698	8
5500024035736031208613.A07	754	naproxen	1.74e-05	6	PC3	HT_HG-U133A	DMSO	3039	474	5882	2725
5500024035736031208613.A08	754	iproniazid	1.4400000000000001e-05	6	PC3	HT_HG-U133A	DMSO	3018	13	83	4705
5500024035736031208613.A09	754	raubasine	1.0199999999999999e-05	6	PC3	HT_HG-U133A	DMSO	3460	3229	5840	6187
5500024035736031208613.A10	754	acemetacin	9.6e-06	6	PC3	HT_HG-U133A	DMSO	1263	2163	3139	769
5500024037496121008324.C06	755	terguride	8.8e-06	6	MCF7	HT_HG-U133A	DMSO	114	2798	3480	376
5500024037496121008324.G02	755	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2031	4341
5500024037496121008324.C04	755	dexibuprofen	1.9399999999999997e-05	6	MCF7	HT_HG-U133A	DMSO	3344	3373	3992	2539
5500024037496121008324.C03	755	pipemidic acid	1.32e-05	6	MCF7	HT_HG-U133A	DMSO	3359	2892	104	4431
5500024037496121008324.B04	755	promethazine	1.24e-05	6	MCF7	HT_HG-U133A	DMSO	308	2980	4956	878
5500024037496121008324.C01	755	megestrol	1.04e-05	6	MCF7	HT_HG-U133A	DMSO	693	1423	3345	5698
5500024037496121008324.D06	755	altretamine	1.9e-05	6	MCF7	HT_HG-U133A	DMSO	2190	1552	2556	3731
5500024037496121008324.D05	755	bephenium hydroxynaphthoate	9e-06	6	MCF7	HT_HG-U133A	DMSO	790	1800	3321	2959
5500024037496121008324.B01	755	prasterone	1.22e-05	6	MCF7	HT_HG-U133A	DMSO	2737	1264	1500	2204
5500024037496121008324.C02	755	oxybenzone	1.76e-05	6	MCF7	HT_HG-U133A	DMSO	586	1652	5134	1731
5500024037496121008324.B02	755	prazosin	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	1344	702	4363	3395
5500024037496121008324.A03	755	nilutamide	1.26e-05	6	MCF7	HT_HG-U133A	DMSO	2895	1156	6134	5782
5500024037496121008324.B06	755	dioxybenzone	1.64e-05	6	MCF7	HT_HG-U133A	DMSO	515	2559	1980	3329
5500024037496121008324.A01	755	etynodiol	1.04e-05	6	MCF7	HT_HG-U133A	DMSO	2965	554	397	4141
5500024037496121008324.A02	755	nimodipine	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	986	1861	928	2079
5500024037496121008324.D03	755	idazoxan	1.66e-05	6	MCF7	HT_HG-U133A	DMSO	3030	3304	313	4573
5500024037496121008324.A04	755	benserazide	1.36e-05	6	MCF7	HT_HG-U133A	DMSO	3301	903	4052	1715
5500024037496121008324.A06	755	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2031	4341
5500024037496121008324.B05	755	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2031	4341
5500024037496121008324.D04	755	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2031	4341
5500024037496121008324.E03	755	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2031	4341
5500024037496121008324.B03	755	desoxycortone	1.22e-05	6	MCF7	HT_HG-U133A	DMSO	2741	3435	367	4078
5500024037496121008324.D02	755	nitrendipine	1.1e-05	6	MCF7	HT_HG-U133A	DMSO	2458	1213	4618	1123
5500024037496121008324.C05	755	flurbiprofen	1.64e-05	6	MCF7	HT_HG-U133A	DMSO	3319	587	5295	4810
5500024037496121008324.E06	755	N-acetyl-L-leucine	2.3e-05	6	MCF7	HT_HG-U133A	DMSO	297	1301	4979	5103
5500024037496121008324.H02	755	pralidoxime	2.3199999999999998e-05	6	MCF7	HT_HG-U133A	DMSO	3531	656	5857	238
5500024037496121008324.H03	755	(-)-atenolol	1.4999999999999999e-05	6	MCF7	HT_HG-U133A	DMSO	1643	1947	133	5930
5500024037496121008324.H04	755	meglumine	2.0399999999999998e-05	6	MCF7	HT_HG-U133A	DMSO	2688	1791	720	5756
5500024037496121008324.H05	755	butyl hydroxybenzoate	2.0600000000000003e-05	6	MCF7	HT_HG-U133A	DMSO	3161	594	5993	1596
5500024037496121008324.H06	755	metyrapone	1.76e-05	6	MCF7	HT_HG-U133A	DMSO	3250	1210	2386	2338
5500024037496121008324.G01	755	estrone	1.4800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	106	893	1657	6189
5500024037496121008324.G03	755	rolipram	1.4599999999999999e-05	6	MCF7	HT_HG-U133A	DMSO	718	3026	3742	5781
5500024037496121008324.G04	755	flucytosine	3.1e-05	6	MCF7	HT_HG-U133A	DMSO	1327	3479	4360	484
5500024037496121008324.D01	755	fluspirilene	8.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	2488	545	4501	2056
5500024037496121008324.G05	755	phenoxybenzamine	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	1523	3571	5172	5757
5500024037496121008324.H01	755	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2031	4341
5500024037496121008324.F02	755	aminohippuric acid	2.0600000000000003e-05	6	MCF7	HT_HG-U133A	DMSO	362	2057	2050	2220
5500024037496121008324.E05	755	clioquinol	1.3000000000000001e-05	6	MCF7	HT_HG-U133A	DMSO	1879	443	4849	5709
5500024037496121008324.E04	755	florfenicol	1.12e-05	6	MCF7	HT_HG-U133A	DMSO	2675	1761	425	5501
5500024037496121008324.E02	755	terguride	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	114	2798	3480	2882
5500024037496121008324.A05	755	timolol	9.2e-06	6	MCF7	HT_HG-U133A	DMSO	2162	430	3401	4789
5500024037496121008324.F04	755	urapidil	9.4e-06	6	MCF7	HT_HG-U133A	DMSO	3136	2744	743	1787
5500024037496121008324.F05	755	lorglumide	8.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	2664	124	5236	2997
5500024037496121008324.F06	755	tonzonium bromide	6.8e-06	6	MCF7	HT_HG-U133A	DMSO	2177	156	251	5822
5500024037496121008324.G06	755	tyloxapol	4e-06	6	MCF7	HT_HG-U133A	DMSO	195	1272	1917	4210
5500024037496121008324.E01	755	(-)-MK-801	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	2883	2753	1050	655
5500024037496121008324.F03	755	trichostatin A	1e-07	6	MCF7	HT_HG-U133A	DMSO	3210	3546	1642	4177
5500024037496121008324.H12	756	bacitracin	2.8e-06	6	MCF7	HT_HG-U133A	DMSO	2856	3158	1403	228
5500024037496121008324.D10	756	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	827	6114
5500024037496121008324.B11	756	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	827	6114
5500024037496121008324.E09	756	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	827	6114
5500024037496121008324.G08	756	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	827	6114
5500024037496121008324.H07	756	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	827	6114
5500024037496121008324.A12	756	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	827	6114
5500024037496121008324.D11	756	isradipine	1.0800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	3565	1255	4281	341
5500024037496121008324.C07	756	scopoletin	2.08e-05	6	MCF7	HT_HG-U133A	DMSO	2555	2319	5745	4408
5500024037496121008324.C08	756	Prestwick-972	2.26e-05	6	MCF7	HT_HG-U133A	DMSO	740	2273	5013	4630
5500024037496121008324.C09	756	rilmenidine	8.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	1347	1805	2029	1139
5500024037496121008324.C10	756	pizotifen	9.4e-06	6	MCF7	HT_HG-U133A	DMSO	430	3159	3486	2925
5500024037496121008324.C11	756	alfaxalone	1.2e-05	6	MCF7	HT_HG-U133A	DMSO	905	739	5653	1200
5500024037496121008324.C12	756	trapidil	1.9399999999999997e-05	6	MCF7	HT_HG-U133A	DMSO	1229	1864	4371	1055
5500024037496121008324.B08	756	articaine	1.24e-05	6	MCF7	HT_HG-U133A	DMSO	2748	2883	4824	2223
5500024037496121008324.B09	756	enilconazole	1.34e-05	6	MCF7	HT_HG-U133A	DMSO	405	2395	2362	5079
5500024037496121008324.B10	756	pirlindole	1.24e-05	6	MCF7	HT_HG-U133A	DMSO	184	2109	969	3549
5500024037496121008324.B12	756	Prestwick-983	1.7e-05	6	MCF7	HT_HG-U133A	DMSO	3154	1962	2656	5193
5500024037496121008324.A07	756	ribavirin	1.64e-05	6	MCF7	HT_HG-U133A	DMSO	459	2728	2986	724
5500024037496121008324.A08	756	azapropazone	1.34e-05	6	MCF7	HT_HG-U133A	DMSO	348	552	5838	4261
5500024037496121008324.A09	756	deptropine	7.6e-06	6	MCF7	HT_HG-U133A	DMSO	1541	1633	4972	3677
5500024037496121008324.A10	756	isometheptene	8.2e-06	6	MCF7	HT_HG-U133A	DMSO	568	1088	5164	4162
5500024037496121008324.A11	756	nomegestrol	1.0800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	34	3469	4844	1809
5500024037496121008324.D12	756	halofantrine	7.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	2420	2678	5633	1470
5500024037496121008324.B07	756	tiletamine	1.5399999999999998e-05	6	MCF7	HT_HG-U133A	DMSO	2722	982	5368	3703
5500024037496121008324.G07	756	ketorolac	1.06e-05	6	MCF7	HT_HG-U133A	DMSO	677	2526	5313	4067
5500024037496121008324.D09	756	flucloxacillin	8.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	1016	2016	5398	3534
5500024037496121008324.H09	756	chrysin	1.58e-05	6	MCF7	HT_HG-U133A	DMSO	3489	1269	3006	995
5500024037496121008324.H10	756	adrenosterone	1.34e-05	6	MCF7	HT_HG-U133A	DMSO	553	680	3380	1344
5500024037496121008324.H11	756	nabumetone	1.76e-05	6	MCF7	HT_HG-U133A	DMSO	3175	1606	3542	1092
5500024037496121008324.F08	756	atropine methonitrate	1.1e-05	6	MCF7	HT_HG-U133A	DMSO	1411	2182	1080	3990
5500024037496121008324.G09	756	adipiodone	3.6000000000000003e-06	6	MCF7	HT_HG-U133A	DMSO	2108	3795	2555	320
5500024037496121008324.G10	756	octopamine	2.1e-05	6	MCF7	HT_HG-U133A	DMSO	2951	1237	5846	24
5500024037496121008324.G11	756	proxymetacaine	1.2e-05	6	MCF7	HT_HG-U133A	DMSO	7	1466	5421	2515
5500024037496121008324.G12	756	trichostatin A	1e-07	6	MCF7	HT_HG-U133A	DMSO	3210	3546	444	3111
5500024037496121008324.F07	756	proxyphylline	1.6800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	397	2331	4591	1578
5500024037496121008324.F09	756	nisoxetine	1.3000000000000001e-05	6	MCF7	HT_HG-U133A	DMSO	1782	3016	873	348
5500024037496121008324.F10	756	Prestwick-920	1.36e-05	6	MCF7	HT_HG-U133A	DMSO	2232	3569	331	1237
5500024037496121008324.F12	756	esculetin	2.24e-05	6	MCF7	HT_HG-U133A	DMSO	2374	734	4691	462
5500024037496121008324.E07	756	nipecotic acid	3.1e-05	6	MCF7	HT_HG-U133A	DMSO	2657	1055	591	4398
5500024037496121008324.E08	756	aminocaproic acid	3.04e-05	6	MCF7	HT_HG-U133A	DMSO	1367	3475	1368	1708
5500024037496121008324.F11	756	protriptyline	1.34e-05	6	MCF7	HT_HG-U133A	DMSO	2608	567	5148	2433
5500024037496121008324.E11	756	remoxipride	9.800000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	3140	3239	2510	534
5500024037496121008324.E12	756	Prestwick-981	1.0800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	1267	2646	1075	2437
5500024037496121008324.D07	756	gliquidone	7.6e-06	6	MCF7	HT_HG-U133A	DMSO	1389	3068	3943	3755
5500024037496121008324.D08	756	alfadolone	1.0199999999999999e-05	6	MCF7	HT_HG-U133A	DMSO	803	2092	0	1263
5500024037496121008324.H08	756	ursodeoxycholic acid	1.0199999999999999e-05	6	MCF7	HT_HG-U133A	DMSO	1428	3593	3270	3058
5500024037496121008324.E10	756	denatonium benzoate	9e-06	6	MCF7	HT_HG-U133A	DMSO	1385	2863	2984	2523
5500024035100021608460.A01	757	valproic acid	0.0005	6	MCF7	HT_HG-U133A	DMSO	469	340	4646	4303
5500024035100021608460.A02	757	estradiol	1e-08	6	MCF7	HT_HG-U133A	DMSO	999	2824	5890	3179
5500024035100021608460.H02	757	haloperidol	1e-05	6	MCF7	HT_HG-U133A	DMSO	1946	250	3959	5416
5500024035100021608460.H03	757	acetylsalicylic acid	0.0001	6	MCF7	HT_HG-U133A	DMSO	3428	3711	2953	3507
5500024035100021608460.H04	757	fulvestrant	1e-06	6	MCF7	HT_HG-U133A	DMSO	427	1559	274	4879
5500024035100021608460.H05	757	tanespimycin	1e-06	6	MCF7	HT_HG-U133A	DMSO	511	3627	4165	5978
5500024035100021608460.A03	757	sirolimus	1e-07	6	MCF7	HT_HG-U133A	DMSO	2168	1040	3919	1242
5500024035100021608460.H06	757	sirolimus	1e-07	6	MCF7	HT_HG-U133A	DMSO	2168	1040	3919	1242
5500024035100021608460.A05	757	haloperidol	1e-05	6	MCF7	HT_HG-U133A	DMSO	1946	250	3959	5416
5500024035100021608460.G01	757	estradiol	1e-07	6	MCF7	HT_HG-U133A	DMSO	999	2824	5890	324
5500024035100021608460.G03	757	valproic acid	0.001	6	MCF7	HT_HG-U133A	DMSO	469	340	4646	1173
5500024035100021608460.G04	757	alpha-estradiol	1e-08	6	MCF7	HT_HG-U133A	DMSO	3530	254	5084	5897
5500024035100021608460.G06	757	trichostatin A	1e-07	6	MCF7	HT_HG-U133A	DMSO	3210	3546	1865	931
5500024035100021608460.G05	757	tretinoin	1e-06	6	MCF7	HT_HG-U133A	DMSO	1114	1254	4212	1337
5500024035100021608460.B06	757	LY-294002	1e-05	6	MCF7	HT_HG-U133A	DMSO	1440	1043	4298	3776
5500024035100021608460.A04	757	wortmannin	1e-08	6	MCF7	HT_HG-U133A	DMSO	1108	3294	5992	2870
5500024035100021608460.B04	757	fulvestrant	1e-08	6	MCF7	HT_HG-U133A	DMSO	427	1559	274	5319
5500024035100021608460.E04	757	sirolimus	1e-07	6	MCF7	HT_HG-U133A	DMSO	2168	1040	3919	1242
5500024035100021608460.B02	757	LY-294002	1e-05	6	MCF7	HT_HG-U133A	DMSO	1440	1043	4298	3776
5500024035100021608460.E02	757	vorinostat	1e-05	6	MCF7	HT_HG-U133A	DMSO	2796	944	5989	2888
5500024035100021608460.E01	757	monorden	1e-07	6	MCF7	HT_HG-U133A	DMSO	1165	1872	2561	4001
5500024035100021608460.F06	757	tanespimycin	1e-06	6	MCF7	HT_HG-U133A	DMSO	511	3627	4165	5978
5500024035100021608460.F05	757	chlorpromazine	1e-06	6	MCF7	HT_HG-U133A	DMSO	3054	3506	386	4977
5500024035100021608460.F04	757	LY-294002	1e-07	6	MCF7	HT_HG-U133A	DMSO	1440	1043	4298	5358
5500024035100021608460.F03	757	prochlorperazine	1e-05	6	MCF7	HT_HG-U133A	DMSO	655	2504	3141	5484
5500024035100021608460.F02	757	valproic acid	0.0002	6	MCF7	HT_HG-U133A	DMSO	469	340	4646	1951
5500024035100021608460.F01	757	alvespimycin	1e-07	6	MCF7	HT_HG-U133A	DMSO	812	289	4870	302
5500024035100021608460.E06	757	nordihydroguaiaretic acid	1e-06	6	MCF7	HT_HG-U133A	DMSO	59	915	3098	4097
5500024035100021608460.B03	757	fluphenazine	1e-05	6	MCF7	HT_HG-U133A	DMSO	1968	326	2937	1612
5500024035100021608460.D01	757	trifluoperazine	1e-05	6	MCF7	HT_HG-U133A	DMSO	314	1611	4752	1545
5500024035100021608460.D03	757	tanespimycin	1e-06	6	MCF7	HT_HG-U133A	DMSO	511	3627	4165	5978
5500024035100021608460.D05	757	LY-294002	1e-05	6	MCF7	HT_HG-U133A	DMSO	1440	1043	4298	3776
5500024035100021608460.D06	757	geldanamycin	1e-06	6	MCF7	HT_HG-U133A	DMSO	2002	2530	1918	5271
5500024035100021608460.C01	757	clozapine	1e-05	6	MCF7	HT_HG-U133A	DMSO	1911	2725	127	2732
5500024035100021608460.C02	757	thioridazine	1e-05	6	MCF7	HT_HG-U133A	DMSO	2035	200	4829	5886
5500024035100021608460.C03	757	15-delta prostaglandin J2	1e-05	6	MCF7	HT_HG-U133A	DMSO	61	2723	6062	5399
5500024035100021608460.C04	757	troglitazone	1e-05	6	MCF7	HT_HG-U133A	DMSO	2044	675	4181	956
5500024035100021608460.C06	757	trichostatin A	1e-06	6	MCF7	HT_HG-U133A	DMSO	3210	3546	1865	3369
5500024035100021608460.B01	757	genistein	1e-05	6	MCF7	HT_HG-U133A	DMSO	1048	2357	5341	2016
5500024035100021608460.D02	757	tanespimycin	1e-06	6	MCF7	HT_HG-U133A	DMSO	511	3627	4165	5978
5500024035100021608460.C05	757	rosiglitazone	1e-05	6	MCF7	HT_HG-U133A	DMSO	370	1232	3858	127
5500024035100021608460.E05	757	valproic acid	5e-05	6	MCF7	HT_HG-U133A	DMSO	469	340	4646	3249
5500024035100021608460.H01	757	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2232	3819
5500024035100021608460.G02	757	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2232	3819
5500024035100021608460.E03	757	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2232	3819
5500024035100021608460.D04	757	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2232	3819
5500024035100021608460.B05	757	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2232	3819
5500024035100021608460.A06	757	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2232	3819
5500024035100021608460.F11	758	lorglumide	8.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	2664	124	632	3760
5500024035100021608460.C12	758	thioperamide	9.800000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	3038	1290	44	4282
5500024035100021608460.B07	758	testosterone	1.1599999999999999e-05	6	MCF7	HT_HG-U133A	DMSO	1581	2143	452	2414
5500024035100021608460.F09	758	dipyridamole	8e-06	6	MCF7	HT_HG-U133A	DMSO	2674	2733	6139	367
5500024035100021608460.B09	758	haloperidol	1.06e-05	6	MCF7	HT_HG-U133A	DMSO	1946	250	2803	5689
5500024035100021608460.B10	758	pirenperone	1.0199999999999999e-05	6	MCF7	HT_HG-U133A	DMSO	3587	1498	899	3478
5500024035100021608460.B12	758	digoxigenin	1.0199999999999999e-05	6	MCF7	HT_HG-U133A	DMSO	857	3463	4481	4669
5500024035100021608460.A07	758	3-hydroxy-DL-kynurenine	1.7800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	1269	1436	745	5440
5500024035100021608460.A08	758	clofazimine	8.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	847	2214	2437	567
5500024035100021608460.A12	758	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1024	5477
5500024035100021608460.A10	758	biperiden	1.1400000000000001e-05	6	MCF7	HT_HG-U133A	DMSO	3566	1138	3069	4533
5500024035100021608460.A11	758	timolol	9.2e-06	6	MCF7	HT_HG-U133A	DMSO	2162	430	4925	2080
5500024035100021608460.H08	758	alfuzosin	9.4e-06	6	MCF7	HT_HG-U133A	DMSO	1813	270	5899	4355
5500024035100021608460.B11	758	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1024	5477
5500024035100021608460.D10	758	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1024	5477
5500024035100021608460.E09	758	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1024	5477
5500024035100021608460.G08	758	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1024	5477
5500024035100021608460.H07	758	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1024	5477
5500024035100021608460.A09	758	aciclovir	1.7800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	3463	1859	3231	1689
5500024035100021608460.H09	758	naloxone	1.1e-05	6	MCF7	HT_HG-U133A	DMSO	1147	1057	1812	4047
5500024035100021608460.B08	758	methyldopa	1.9e-05	6	MCF7	HT_HG-U133A	DMSO	2171	2873	3678	4185
5500024035100021608460.H11	758	butyl hydroxybenzoate	2.0600000000000003e-05	6	MCF7	HT_HG-U133A	DMSO	3161	594	5006	2830
5500024035100021608460.F12	758	equilin	1.4999999999999999e-05	6	MCF7	HT_HG-U133A	DMSO	1882	2708	1954	4897
5500024035100021608460.E07	758	guanfacine	1.42e-05	6	MCF7	HT_HG-U133A	DMSO	1826	251	2754	4267
5500024035100021608460.E08	758	sulfafurazole	1.4999999999999999e-05	6	MCF7	HT_HG-U133A	DMSO	3568	2581	1496	2226
5500024035100021608460.E11	758	clioquinol	1.3000000000000001e-05	6	MCF7	HT_HG-U133A	DMSO	1879	443	253	2948
5500024035100021608460.E12	758	3-acetylcoumarin	2.12e-05	6	MCF7	HT_HG-U133A	DMSO	2885	877	1494	5322
5500024035100021608460.D07	758	trichostatin A	1e-07	6	MCF7	HT_HG-U133A	DMSO	3210	3546	637	2653
5500024035100021608460.D08	758	probucol	7.8e-06	6	MCF7	HT_HG-U133A	DMSO	2010	859	1586	6110
5500024035100021608460.D09	758	azathioprine	1.4400000000000001e-05	6	MCF7	HT_HG-U133A	DMSO	2427	1829	2552	3298
5500024035100021608460.D11	758	bephenium hydroxynaphthoate	9e-06	6	MCF7	HT_HG-U133A	DMSO	790	1800	2276	1460
5500024035100021608460.D12	758	pentetic acid	1.0199999999999999e-05	6	MCF7	HT_HG-U133A	DMSO	1657	1542	4714	1124
5500024035100021608460.F08	758	enoxacin	1.24e-05	6	MCF7	HT_HG-U133A	DMSO	2697	3391	1019	3366
5500024035100021608460.F07	758	cefalexin	1.1e-05	6	MCF7	HT_HG-U133A	DMSO	2662	3425	5621	1298
5500024035100021608460.H10	758	meclozine	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	488	3337	5689	2773
5500024035100021608460.F10	758	amiodarone	5.7999999999999995e-06	6	MCF7	HT_HG-U133A	DMSO	3041	1473	3077	2026
5500024035100021608460.G09	758	cotinine	2.26e-05	6	MCF7	HT_HG-U133A	DMSO	1577	2797	2334	3513
5500024035100021608460.H12	758	latamoxef	7.000000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	3146	3096	6106	2142
5500024035100021608460.G07	758	pentoxyverine	7.6e-06	6	MCF7	HT_HG-U133A	DMSO	2415	1908	4289	5586
5500024035100021608460.C11	758	flurbiprofen	1.64e-05	6	MCF7	HT_HG-U133A	DMSO	3319	587	4375	3239
5500024035100021608460.C10	758	serotonin	1.88e-05	6	MCF7	HT_HG-U133A	DMSO	3226	410	5378	4305
5500024035100021608460.C09	758	loperamide	7.8e-06	6	MCF7	HT_HG-U133A	DMSO	2429	3785	2841	721
5500024035100021608460.G12	758	phthalylsulfathiazole	1e-05	6	MCF7	HT_HG-U133A	DMSO	1865	3316	5456	4409
5500024035100021608460.G11	758	phenoxybenzamine	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	1523	3571	4242	4172
5500024035100021608460.G10	758	cephaeline	6e-06	6	MCF7	HT_HG-U133A	DMSO	3049	1331	3293	331
5500024035100021608460.C08	758	clenbuterol	1.28e-05	6	MCF7	HT_HG-U133A	DMSO	3439	2588	1965	2006
5500024035100021608460.C07	758	clozapine	1.22e-05	6	MCF7	HT_HG-U133A	DMSO	1911	2725	1523	3036
5500024037498121108438.H05	761	etodolac	1.4000000000000001e-05	6	PC3	HT_HG-U133A	DMSO	1550	2834	5296	2754
5500024037498121108438.H02	761	ursodeoxycholic acid	1.0199999999999999e-05	6	PC3	HT_HG-U133A	DMSO	665	3201	2061	143
5500024037498121108438.G04	761	morantel	1.0800000000000002e-05	6	PC3	HT_HG-U133A	DMSO	2215	2937	1251	5622
5500024037498121108438.G03	761	levocabastine	8.8e-06	6	PC3	HT_HG-U133A	DMSO	3523	3139	6060	2859
5500024037498121108438.G01	761	triprolidine	1.28e-05	6	PC3	HT_HG-U133A	DMSO	1536	358	4170	5180
5500024037498121108438.H03	761	asiaticoside	4.2000000000000004e-06	6	PC3	HT_HG-U133A	DMSO	1693	3685	4055	3262
5500024037498121108438.H04	761	trichostatin A	1e-07	6	PC3	HT_HG-U133A	DMSO	14	1342	1144	4609
5500024037498121108438.H06	761	artemisinin	1.42e-05	6	PC3	HT_HG-U133A	DMSO	444	2583	2211	4306
5500024037498121108438.D01	761	dyclonine	1.22e-05	6	PC3	HT_HG-U133A	DMSO	3086	820	165	6094
5500024037498121108438.F01	761	flunarizine	8.400000000000001e-06	6	PC3	HT_HG-U133A	DMSO	907	201	2227	5544
5500024037498121108438.D06	761	clorsulon	1.06e-05	6	PC3	HT_HG-U133A	DMSO	129	2175	4139	3040
5500024037498121108438.C01	761	enalapril	8.2e-06	6	PC3	HT_HG-U133A	DMSO	1309	103	4251	2631
5500024037498121108438.C02	761	Prestwick-972	2.26e-05	6	PC3	HT_HG-U133A	DMSO	3560	1916	1123	1118
5500024037498121108438.C03	761	Prestwick-1082	1.2e-05	6	PC3	HT_HG-U133A	DMSO	2260	576	2312	2002
5500024037498121108438.C04	761	isoxicam	1.2e-05	6	PC3	HT_HG-U133A	DMSO	1323	118	5068	777
5500024037498121108438.C05	761	aceclofenac	1.12e-05	6	PC3	HT_HG-U133A	DMSO	1226	1140	194	1196
5500024037498121108438.C06	761	laudanosine	1.12e-05	6	PC3	HT_HG-U133A	DMSO	141	2971	5224	4695
5500024037498121108438.B01	761	pergolide	9.800000000000001e-06	6	PC3	HT_HG-U133A	DMSO	2141	1381	1608	5634
5500024037498121108438.B02	761	articaine	1.24e-05	6	PC3	HT_HG-U133A	DMSO	1975	3762	1362	4823
5500024037498121108438.B03	761	naftifine	1.24e-05	6	PC3	HT_HG-U133A	DMSO	2489	164	2890	5504
